TractID,Lat,Long,Total_2018Pop,SeriesInt,SeriesComp,parish,pfips,ldhh,FID,x,y
22055001002,30.280369,-92.014297,3954,1074,982,Lafayette,22055,4,506,-10242984.68774104,3539639.812851585
22055001003,30.281834,-91.984116,3796,1468,1358,Lafayette,22055,4,507,-10239624.954189409,3539828.662140447
22055001100,30.247261,-92.014679,6083,1787,1588,Lafayette,22055,4,508,-10243027.211786523,3535372.699271999
22055001200,30.253229,-91.984474,8004,2680,2478,Lafayette,22055,4,509,-10239664.806567114,3536141.776688107
22055001300,30.226166,-91.971535,4837,1768,1609,Lafayette,22055,4,510,-10238224.443675738,3532654.6271394957
22055001401,30.147226,-92.084335,9258,3511,3250,Lafayette,22055,4,511,-10250781.282237219,3522488.445538171
22055001402,30.105062,-92.056,8570,2497,2320,Lafayette,22055,4,512,-10247627.044465592,3517061.745189925
22055001403,30.145487,-92.053108,5752,2155,1994,Lafayette,22055,4,513,-10247305.108498218,3522264.58242269
22055001404,30.130621,-92.014641,9130,2920,2664,Lafayette,22055,4,514,-10243022.981645873,3520351.029183701
22055001405,30.158821,-92.006805,9729,2691,2464,Lafayette,22055,4,515,-10242150.682116017,3523981.1817500503
22055001406,30.166412,-92.026596,5464,1992,1836,Lafayette,22055,4,516,-10244353.806158306,3524958.539486073
22055001407,30.176092,-92.036224,6227,2801,2615,Lafayette,22055,4,517,-10245425.590215664,3526204.9696967923
22055001409,30.139545,-91.953995,10168,3227,2971,Lafayette,22055,4,518,-10236271.899807226,3521499.692913651
22055001410,30.084978,-91.987602,16386,4496,4120,Lafayette,22055,4,519,-10240013.013934312,3514477.656454622
22055001411,30.176208,-91.962379,2278,826,733,Lafayette,22055,4,520,-10237205.202418035,3526219.9069995275
22055001500,30.198532,-92.028328,5414,2439,2281,Lafayette,22055,4,521,-10244546.61151636,3529094.8926011575
22055001600,30.189037,-92.045357,3127,1439,1363,Lafayette,22055,4,522,-10246442.271125078,3527872.0039547924
22055001700,30.179276,-92.058662,7710,2592,2438,Lafayette,22055,4,523,-10247923.376950083,3526614.9792860267
22055001801,30.190075,-92.069267,3194,1043,955,Lafayette,22055,4,524,-10249103.920149947,3528005.6852511303
22055001802,30.203844,-92.054718,3878,1287,1170,Lafayette,22055,4,525,-10247484.332878394,3529779.0919673233
22055001901,30.181484,-92.195442,7197,1577,1447,Lafayette,22055,4,526,-10263149.656900788,3526899.3153240606
22055001902,30.223185,-92.108292,6751,1885,1726,Lafayette,22055,4,527,-10253448.163278155,3532270.574947672
22055001903,30.19636,-92.117058,6217,1456,1272,Lafayette,22055,4,528,-10254423.989934448,3528815.1440060763
22055001904,30.195883,-92.083611,4230,1698,1568,Lafayette,22055,4,529,-10250700.686925884,3528753.708331702
22055001905,30.154198,-92.117813,6372,1928,1778,Lafayette,22055,4,530,-10254508.036149995,3523385.997323998
22055002001,30.263731,-92.137436,5477,1198,1099,Lafayette,22055,4,531,-10256692.458517833,3537495.2499089856
22055002002,30.265764,-92.084709,6926,1509,1360,Lafayette,22055,4,532,-10250822.915726775,3537757.2749207993
22055002101,30.309441,-92.088753,6233,1438,1311,Lafayette,22055,4,533,-10251273.091747545,3543387.9351881226
22055002102,30.342628,-92.063538,4456,1226,1126,Lafayette,22055,4,534,-10248466.170787191,3547667.9452068172
22055002103,30.309156,-92.028542,4941,1470,1344,Lafayette,22055,4,535,-10244570.43388739,3543351.1860245713
22055002104,30.335007,-91.99588,5703,1818,1672,Lafayette,22055,4,536,-10240934.516679099,3546684.9634999097
22055002200,30.209131,-92.020668,6407,1668,1523,Lafayette,22055,4,537,-10243693.904216884,3530460.1079342384
22055980000,30.204073,-91.991699,0,,,Lafayette,22055,4,538,-10240469.089888094,3529808.5885909586
22057020100,29.792492,-90.82811,2800,982,916,Lafourche,22057,3,539,-10110938.954915438,3476904.414640105
22057020202,29.772255,-90.790276,3955,1612,1518,Lafourche,22057,3,540,-10106727.293300768,3474308.8102492206
22057020400,29.784882,-90.815926,2301,744,684,Lafourche,22057,3,541,-10109582.638239615,3475928.2919388167
22057020500,29.777962,-90.842194,6727,1766,1636,Lafourche,22057,3,542,-10112506.778623773,3475040.7388654724
22057020600,29.795671,-90.843506,2354,831,782,Lafourche,22057,3,543,-10112652.829795692,3477312.2019374934
22057020702,29.763887,-90.915871,3705,843,776,Lafourche,22057,3,544,-10120708.464746948,3473235.6810509483
22057020703,29.807348,-90.811729,5433,2096,1975,Lafourche,22057,3,545,-10109115.430336755,3478810.1842625886
22057020704,29.859446,-90.83223,5801,1560,1468,Lafourche,22057,3,546,-10111397.591217507,3485495.701398393
22057020800,29.833639,-90.696205,3425,1210,1119,Lafourche,22057,3,547,-10096255.357482353,3482183.561933883
22057020900,29.74744,-90.664207,2064,572,529,Lafourche,22057,3,548,-10092693.35641595,3471126.745752009
22057021000,29.730391,-90.483582,3314,771,719,Lafourche,22057,3,549,-10072586.273391414,3468940.9834773573
22057021100,29.407885,-90.183723,6652,1958,1806,Lafourche,22057,3,550,-10039206.122201635,3427663.796635847
22057021200,29.256451,-90.328323,4534,1203,1113,Lafourche,22057,3,551,-10055302.920570342,3408327.168398516
22057021300,29.386965,-90.279091,2408,528,497,Lafourche,22057,3,552,-10049822.439399607,3424990.807791013
22057021400,29.517986,-90.363213,4067,1236,1152,Lafourche,22057,3,553,-10059186.857604118,3441740.695085581
22057021500,29.571495,-90.37603,5360,1049,984,Lafourche,22057,3,554,-10060613.639517616,3448587.5849115304
22057021601,29.646149,-90.606857,7550,2079,1943,Lafourche,22057,3,555,-10086309.183618955,3458146.206840352
22057021602,29.542297,-90.488037,3516,1041,982,Lafourche,22057,3,556,-10073082.2017229,3444851.0260545216
22057021700,29.634012,-90.541763,3920,1038,963,Lafourche,22057,3,557,-10079062.952685257,3456591.7157527814
22057021800,29.712467,-90.596664,4973,1392,1300,Lafourche,22057,3,558,-10085174.5040493,3466643.4425544078
22057021901,29.69656,-90.734863,6235,1310,1204,Lafourche,22057,3,559,-10100558.74635744,3464604.7890009857
22057021902,29.71875,-90.69458,4834,1197,1139,Lafourche,22057,3,560,-10096074.463309813,3467448.7657233365
22057022000,29.790735,-90.807747,2286,820,727,Lafourche,22057,3,561,-10108672.156124417,3476679.040430686
22057990000,29.060118,-90.238586,0,,,Lafourche,22057,3,562,-10045313.443425026,3383299.9366567363
22059970100,31.850397,-92.144318,4884,366,323,La Salle,22059,6,563,-10257458.559253471,3743688.889178492
22059970200,31.71402,-92.136887,6081,588,526,La Salle,22059,6,564,-10256631.344117386,3725829.572278446
22059970300,31.599873,-92.169533,3984,557,505,La Salle,22059,6,565,-10260265.480213825,3710901.5833236105
22061960100,32.687462,-92.676155,3985,1231,1152,Lincoln,22061,8,566,-10316662.383278495,3853892.870127096
22061960200,32.576309,-92.798531,4158,1165,1073,Lincoln,22061,8,567,-10330285.217283811,3839200.163261063
22061960300,32.543125,-92.707001,5382,962,876,Lincoln,22061,8,568,-10320096.144291505,3834817.2844261434
22061960400,32.54961,-92.656235,5434,1698,1587,Lincoln,22061,8,569,-10314444.899021892,3835673.6833335105
22061960500,32.557133,-92.624657,4330,1715,1616,Lincoln,22061,8,570,-10310929.652141623,3836667.2364106593
22061960600,32.534966,-92.582161,4968,1573,1416,Lincoln,22061,8,571,-10306199.01906087,3833739.907569774
22061960700,32.596012,-92.505615,6342,2063,1957,Lincoln,22061,8,572,-10297677.957318611,3841803.264941194
22061960800,32.488449,-92.632904,3734,949,850,Lincoln,22061,8,573,-10311847.703982193,3827599.3149503698
22061960900,32.520542,-92.634659,2453,700,603,Lincoln,22061,8,574,-10312043.069688536,3831835.49154048
22061961000,32.487381,-92.68483,6570,1287,1163,Lincoln,22061,8,575,-10317628.079861127,3827458.368245167
22063040100,30.551601,-90.615707,8969,1816,1671,Livingston,22063,9,576,-10087294.361112475,3574651.8955240087
22063040201,30.523153,-90.791351,7230,1288,1201,Livingston,22063,9,577,-10106846.96175337,3570975.0991571103
22063040202,30.565611,-90.720718,4609,839,771,Livingston,22063,9,578,-10098984.132160168,3576463.0309887812
22063040301,30.606653,-90.908981,9868,2265,2092,Livingston,22063,9,579,-10119941.47345538,3581770.2203686805
22063040303,30.56909,-90.935249,10953,2304,2120,Livingston,22063,9,580,-10122865.613839539,3576912.8174386937
22063040304,30.560184,-90.884033,5570,1222,1113,Livingston,22063,9,581,-10117164.274799071,3575761.427359224
22063040401,30.498035,-90.887123,7553,1466,1335,Livingston,22063,9,582,-10117508.252025623,3567729.5873343027
22063040402,30.503599,-90.843422,8056,1942,1758,Livingston,22063,9,583,-10112643.478958467,3568448.442821278
22063040500,30.505472,-90.931831,12250,3014,2751,Livingston,22063,9,584,-10122485.123820009,3568690.4391917
22063040600,30.486511,-90.94545,9292,2481,2242,Livingston,22063,9,585,-10124001.18396512,3566240.844861874
22063040700,30.471571,-90.968979,3625,1128,1026,Livingston,22063,9,586,-10126620.420263998,3564311.0645035976
22063040802,30.335218,-90.77552,6271,1456,1288,Livingston,22063,9,587,-10105084.66289462,3546712.1779456637
22063040804,30.43272,-90.848061,18524,4222,3888,Livingston,22063,9,588,-10113159.890076255,3559294.116758799
22063040805,30.447025,-90.933311,5253,1426,1286,Livingston,22063,9,589,-10122649.876666382,3561141.1322854296
22063040806,30.390228,-90.913445,7737,1986,1828,Livingston,22063,9,590,-10120438.403662283,3553809.2832182995
22063040901,30.407013,-90.627251,6577,1660,1538,Livingston,22063,9,591,-10088579.433314193,3555975.592388658
22063040902,30.280678,-90.610039,5774,1498,1366,Livingston,22063,9,592,-10086663.40223866,3539679.6449925574
22065960100,32.358051,-91.056396,1657,474,432,Madison,22065,8,593,-10136351.636190673,3810402.696806965
22065960200,32.366924,-91.326515,3081,493,454,Madison,22065,8,594,-10166421.145724261,3811572.0621623322
22065960300,32.418167,-91.193474,2498,488,423,Madison,22065,8,595,-10151611.089349633,3818327.5820631064
22065960400,32.414349,-91.178856,1728,376,337,Madison,22065,8,596,-10149983.821033215,3817824.111350012
22065960500,32.396828,-91.191475,2508,825,729,Madison,22065,8,597,-10151388.561687537,3815513.931264792
22067950100,32.904449,-91.661018,1455,398,350,Morehouse,22067,8,598,-10203657.849353082,3882628.023205818
22067950200,32.910084,-91.881134,5230,1565,1416,Morehouse,22067,8,599,-10228161.050388535,3883375.190862666
22067950300,32.85741,-92.001823,2479,794,735,Morehouse,22067,8,600,-10241596.088412885,3876392.7838692265
22067950400,32.784256,-91.928368,3481,717,639,Morehouse,22067,8,101,-10233419.115216665,3866702.4437706284
22067950500,32.779964,-91.902802,4026,1136,1013,Morehouse,22067,8,102,-10230573.121115044,3866134.1519141584
22067950600,32.679615,-91.752037,2624,776,714,Morehouse,22067,8,103,-10213790.038085597,3852855.018907386
22067950700,32.668705,-91.893532,2778,865,793,Morehouse,22067,8,104,-10229541.189435389,3851412.204075624
22067950800,32.765427,-91.932037,3919,1027,917,Morehouse,22067,8,105,-10233827.546428384,3864209.5515536168
22069000100,31.99398,-93.010086,1755,474,436,Natchitoches,22069,7,106,-10353835.412158582,3762520.4345353935
22069000200,31.912998,-93.112389,3781,563,506,Natchitoches,22069,7,107,-10365223.730025206,3751895.6729606884
22069000300,31.818136,-93.288742,4656,1246,1154,Natchitoches,22069,7,108,-10384855.256185073,3739461.754338595
22069000400,31.802652,-93.083763,3500,974,879,Natchitoches,22069,7,109,-10362037.09828176,3737433.4218851607
22069000500,31.76343,-93.075073,4386,1871,1702,Natchitoches,22069,7,110,-10361069.731906766,3732297.0413693385
22069000600,31.748705,-93.059067,7930,1699,1531,Natchitoches,22069,7,111,-10359287.952137128,3730369.2673293957
22069000700,31.759239,-93.095131,3711,992,897,Natchitoches,22069,7,112,-10363302.578253096,3731748.3309630756
22069000800,31.615095,-93.193314,4069,1034,951,Natchitoches,22069,7,113,-10374232.259817652,3712891.2368411035
22069000900,31.508558,-92.977577,5175,1294,1190,Natchitoches,22069,7,114,-10350216.526832385,3698972.7018243386
22071000100,29.953106,-90.052071,2735,1281,1201,Orleans,22071,1,115,-10024550.688599719,3497523.4800954233
22071000200,29.945894,-90.052353,1704,472,438,Orleans,22071,1,116,-10024582.08069612,3496596.9158815946
22071000300,29.94095,-90.048988,1263,452,403,Orleans,22071,1,117,-10024207.490609601,3495961.7725759214
22071000400,29.946333,-90.04248,1942,865,787,Orleans,22071,1,118,-10023483.02336352,3496653.31463898
22071000601,29.932783,-90.040955,816,289,253,Orleans,22071,1,119,-10023313.26114006,3494912.6476639686
22071000602,29.937494,-90.033455,2328,903,808,Orleans,22071,1,120,-10022478.364959111,3495517.807651512
22071000603,29.930067,-90.025528,936,404,348,Orleans,22071,1,121,-10021595.935355593,3494563.7720136736
22071000604,29.932632,-90.019966,4163,1372,1220,Orleans,22071,1,122,-10020976.7763478,3494893.2511609746
22071000605,29.947245,-90.026558,2297,711,643,Orleans,22071,1,123,-10021710.59443111,3496770.4809626546
22071000606,29.934513,-90.008972,4523,2263,2076,Orleans,22071,1,124,-10019752.92986602,3495134.874599995
22071000607,29.928417,-89.994919,4733,1933,1784,Orleans,22071,1,125,-10018188.5570619,3494351.8308516946
22071000611,29.918962,-89.977852,5144,1437,1293,Orleans,22071,1,126,-10016288.667312533,3493137.4115149584
22071000612,29.901453,-89.935356,1834,1194,1135,Orleans,22071,1,127,-10011558.03423178,3490888.8245842257
22071000613,29.920586,-90.025597,4906,1685,1524,Orleans,22071,1,128,-10021603.616400458,3493345.993157676
22071000615,29.919991,-90.007034,4313,933,814,Orleans,22071,1,129,-10019537.192692861,3493269.57276435
22071000616,29.915421,-89.993736,4392,2038,1879,Orleans,22071,1,130,-10018056.866104292,3492682.6279927213
22071000617,29.89855,-89.993027,5366,1115,991,Orleans,22071,1,131,-10017977.940585319,3490516.0460646464
22071000618,29.906885,-90.006142,4392,1967,1837,Orleans,22071,1,132,-10019437.895707073,3491586.3849086403
22071000701,29.971428,-90.021645,907,400,364,Orleans,22071,1,133,-10021163.681772843,3499877.707756623
22071000702,29.954519,-90.01725,1877,747,679,Orleans,22071,1,134,-10020674.432610806,3497705.0236363006
22071000800,29.959587,-90.019875,1752,677,613,Orleans,22071,1,135,-10020966.646274138,3498356.186166635
22071000901,29.966883,-90.00499,901,326,288,Orleans,22071,1,136,-10019309.655653682,3499293.67182353
22071000902,29.974344,-90.010941,555,,,Orleans,22071,1,137,-10019972.117943391,3500252.4300286165
22071000903,29.968637,-90.01329,700,,,Orleans,22071,1,138,-10020233.607427264,3499519.0589829567
22071000904,29.96364,-90.015259,1315,388,338,Orleans,22071,1,139,-10020452.795504637,3498876.960203864
22071001100,29.966717,-90.030518,1808,1102,997,Orleans,22071,1,140,-10022151.41961465,3499272.3412037967
22071001200,29.962652,-90.046555,1701,1154,1075,Orleans,22071,1,141,-10023936.650288502,3498750.0091349822
22071001301,29.96924,-90.041252,1936,1051,966,Orleans,22071,1,142,-10023346.323028825,3499596.544769181
22071001302,29.969738,-90.03447,1128,625,575,Orleans,22071,1,143,-10022591.354242265,3499660.5383601096
22071001401,29.980516,-90.037468,1420,619,546,Orleans,22071,1,144,-10022925.090075664,3501045.6027512704
22071001402,29.974707,-90.036812,1969,882,796,Orleans,22071,1,145,-10022852.064489704,3500299.0783240763
22071001500,29.975943,-90.045738,908,478,423,Orleans,22071,1,146,-10023845.702264525,3500457.915120841
22071001600,29.981749,-90.032219,0,,,Orleans,22071,1,147,-10022340.77406849,3501204.06328657
22071001701,30.022215,-90.039528,2255,886,803,Orleans,22071,1,148,-10023154.408226699,3506405.694349605
22071001702,30.009939,-90.037682,3544,1459,1328,Orleans,22071,1,149,-10022948.912446694,3504827.473268687
22071001720,30.020267,-90.022911,3214,1381,1234,Orleans,22071,1,150,-10021304.612248186,3506155.2434895225
22071001722,30.017113,-90.001381,4265,2019,1816,Orleans,22071,1,151,-10018907.903611407,3505749.749808141
22071001723,30.020571,-89.979256,4567,2107,1912,Orleans,22071,1,152,-10016444.959877606,3506194.327899319
22071001724,30.041456,-90.023293,5476,1852,1680,Orleans,22071,1,153,-10021347.136293668,3508879.739559675
22071001725,30.043442,-89.995995,6949,2651,2409,Orleans,22071,1,154,-10018308.336833993,3509135.1306542936
22071001730,30.087816,-89.898293,1161,384,348,Orleans,22071,1,155,-10007432.19994451,3514842.7731762463
22071001734,30.105495,-89.752693,920,386,357,Orleans,22071,1,156,-9991224.082085008,3517117.4625046845
22071001735,30.024696,-90.002083,2567,827,738,Orleans,22071,1,157,-10018986.049893944,3506724.6791864866
22071001736,30.029591,-89.981094,2015,699,638,Orleans,22071,1,158,-10016649.565101683,3507354.058011326
22071001737,30.051203,-89.978218,3478,1031,909,Orleans,22071,1,159,-10016329.410246162,3510133.211119554
22071001739,30.043158,-89.972786,2009,850,774,Orleans,22071,1,160,-10015724.722772174,3509098.6091568554
22071001740,30.055685,-89.953033,5057,1779,1622,Orleans,22071,1,161,-10013525.828870535,3510709.641109118
22071001741,30.03697,-89.934822,1611,753,680,Orleans,22071,1,162,-10011498.589623697,3508302.8780131545
22071001743,30.030151,-90.004013,2482,702,640,Orleans,22071,1,163,-10019200.896511175,3507426.0624729865
22071001744,30.036488,-89.986664,5037,1185,1032,Orleans,22071,1,164,-10017269.614665402,3508240.8984556217
22071001745,30.058435,-89.965881,3619,1378,1234,Orleans,22071,1,165,-10014956.061688246,3511063.331506321
22071001746,30.069122,-89.951454,4000,1685,1522,Orleans,22071,1,166,-10013350.055394571,3512437.9299843144
22071001747,30.040106,-89.953926,4474,2296,2134,Orleans,22071,1,167,-10013625.237175811,3508706.1382640754
22071001748,30.025427,-89.955399,4524,1746,1578,Orleans,22071,1,168,-10013789.21078575,3506818.6661647204
22071001749,30.041824,-89.923592,3327,1157,1013,Orleans,22071,1,169,-10010248.471742088,3508927.0623972164
22071001750,30.037693,-89.916924,3286,1523,1288,Orleans,22071,1,170,-10009506.193377478,3508395.8479147353
22071001751,30.030136,-89.91082,725,,,Orleans,22071,1,171,-10008826.699205678,3507424.1337767458
22071001800,29.964647,-90.053963,1487,952,895,Orleans,22071,1,172,-10024761.305076297,3499006.353938138
22071001900,29.971493,-90.053352,1409,866,794,Orleans,22071,1,173,-10024693.288867425,3499886.0604994907
22071002000,29.975969,-90.052834,1262,679,608,Orleans,22071,1,174,-10024635.625371194,3500461.256369183
22071002100,29.980543,-90.054726,1263,430,392,Orleans,22071,1,175,-10024846.241847774,3501049.072668933
22071002200,29.981451,-90.04924,1656,516,452,Orleans,22071,1,176,-10024235.543121282,3501165.765264019
22071002300,29.988281,-90.05661,2195,855,765,Orleans,22071,1,177,-10025055.96776843,3502043.5642477176
22071002401,29.995186,-90.055351,2173,909,837,Orleans,22071,1,178,-10024915.81652952,3502931.06369771
22071002402,29.998631,-90.049896,3167,1386,1241,Orleans,22071,1,179,-10024308.568707243,3503373.8725327337
22071002501,30.019283,-90.057457,2229,1047,968,Orleans,22071,1,180,-10025150.25537713,3506028.734247857
22071002502,30.019869,-90.050529,2422,1022,937,Orleans,22071,1,181,-10024379.033944914,3506104.0739499284
22071002503,30.007288,-90.05687,2235,1107,1043,Orleans,22071,1,182,-10025084.910836035,3504486.682353778
22071002504,30.008108,-90.049881,2862,1247,1167,Orleans,22071,1,183,-10024306.89891488,3504592.0938857994
22071002600,29.965612,-90.05925,1681,803,733,Orleans,22071,1,184,-10025349.851224123,3499130.3521431247
22071002700,29.970749,-90.060776,1358,644,573,Orleans,22071,1,185,-10025519.724767074,3499790.4540462918
22071002800,29.979029,-90.067001,1642,581,519,Orleans,22071,1,186,-10026212.688597262,3500854.501705517
22071002900,29.975758,-90.060989,1014,481,430,Orleans,22071,1,187,-10025543.435818614,3500434.140879055
22071003000,29.98101,-90.06147,1018,416,376,Orleans,22071,1,188,-10025596.980493685,3501109.0895421854
22071003100,29.984827,-90.065376,1457,566,507,Orleans,22071,1,189,-10026031.794424724,3501599.644887639
22071003301,30.016216,-90.077354,2149,1596,1502,Orleans,22071,1,190,-10027365.179285444,3505634.4294520444
22071003302,30.005991,-90.078011,3287,1854,1721,Orleans,22071,1,191,-10027438.316190897,3504319.9539411464
22071003303,30.020338,-90.065811,2495,954,843,Orleans,22071,1,192,-10026080.218403216,3506164.371745557
22071003304,30.012247,-90.0653,2580,955,869,Orleans,22071,1,193,-10026023.334143423,3505124.1783201946
22071003307,29.99737,-90.071121,1506,681,625,Orleans,22071,1,194,-10026671.324899329,3503211.7860060222
22071003308,29.999258,-90.064209,3450,1771,1637,Orleans,22071,1,195,-10025901.884578967,3503454.4666793784
22071003400,29.970659,-90.066704,1431,656,598,Orleans,22071,1,196,-10026179.626708496,3499778.8887980757
22071003500,29.975082,-90.070786,1290,744,659,Orleans,22071,1,197,-10026634.032869915,3500347.2688909504
22071003600,29.978109,-90.073616,1435,786,713,Orleans,22071,1,198,-10026949.06702886,3500736.269807898
22071003701,29.988604,-90.081879,1936,1039,976,Orleans,22071,1,199,-10027868.899981285,3502085.0780521533
22071003702,29.983171,-90.07782,3485,1975,1843,Orleans,22071,1,200,-10027417.054168154,3501386.8158358037
22071003800,29.961128,-90.059982,1246,841,800,Orleans,22071,1,621,-10025431.337091383,3498554.1883009383
22071003900,29.964121,-90.06916,1138,685,629,Orleans,22071,1,627,-10026453.027377883,3498938.76578627
22071004000,29.971153,-90.07457,1936,1005,905,Orleans,22071,1,629,-10027055.265823076,3499842.369289576
22071004100,29.977999,-90.084221,1516,953,908,Orleans,22071,1,631,-10028129.610228723,3500722.1334586535
22071004401,29.968704,-90.077843,1111,755,670,Orleans,22071,1,633,-10027419.614516443,3499527.668491538
22071004402,29.965729,-90.07766,399,,,Orleans,22071,1,635,-10027399.243049625,3499145.3862042245
22071004500,29.973392,-90.086494,2612,1327,1223,Orleans,22071,1,637,-10028382.639431294,3500130.091506975
22071004600,29.980967,-90.095024,2896,1746,1631,Orleans,22071,1,639,-10029332.194687761,3501103.5633514817
22071004800,29.959661,-90.073723,231,,,Orleans,22071,1,709,-10026960.978214374,3498365.6943105767
22071004900,29.962566,-90.082222,1602,857,762,Orleans,22071,1,710,-10027907.082566626,3498738.958798005
22071005000,29.971533,-90.092636,1053,1030,932,Orleans,22071,1,711,-10029066.363743747,3499891.2006516643
22071005400,29.978811,-90.101311,1742,1109,1022,Orleans,22071,1,712,-10030032.060326379,3500826.4857872934
22071005500,29.988907,-90.109566,2849,1654,1560,Orleans,22071,1,713,-10030951.002722878,3502124.0214651544
22071005601,30.012655,-90.111275,2441,1512,1408,Orleans,22071,1,714,-10031141.247732643,3505176.629497983
22071005602,30.011877,-90.103432,2639,1682,1589,Orleans,22071,1,715,-10030268.168966351,3505076.612487663
22071005603,30.000532,-90.112389,1690,948,886,Orleans,22071,1,716,-10031265.257645387,3503618.2273272774
22071005604,29.999033,-90.104935,1516,1038,976,Orleans,22071,1,717,-10030435.482161013,3503425.5452763126
22071006000,29.956926,-90.08699,2468,827,733,Orleans,22071,1,718,-10028437.853898728,3498014.283153562
22071006300,29.965935,-90.092133,1678,911,806,Orleans,22071,1,719,-10029010.370039878,3499171.8564744787
22071006400,29.969988,-90.099625,2233,1462,1352,Orleans,22071,1,720,-10029844.375664901,3499692.663777683
22071006500,29.975622,-90.107628,2762,1511,1393,Orleans,22071,1,721,-10030735.26554972,3500416.6636268445
22071006900,29.951838,-90.091599,1025,361,308,Orleans,22071,1,722,-10028950.925431795,3497360.568484476
22071007000,29.959421,-90.10157,2153,375,340,Orleans,22071,1,723,-10030060.892074494,3498334.85711273
22071007101,29.965645,-90.100746,2861,992,915,Orleans,22071,1,724,-10029969.164814081,3499134.5925175403
22071007200,29.961271,-90.110413,2960,880,787,Orleans,22071,1,725,-10031045.290331578,3498572.5624378994
22071007501,29.969328,-90.123825,2719,925,840,Orleans,22071,1,726,-10032538.307342099,3499607.852850273
22071007502,29.965298,-90.120392,3591,1124,1008,Orleans,22071,1,727,-10032156.147530206,3499090.004408522
22071007604,29.986111,-90.119476,1900,1143,1081,Orleans,22071,1,728,-10032054.178876638,3501764.6669576853
22071007605,29.971674,-90.113075,1419,582,530,Orleans,22071,1,729,-10031341.62281607,3499909.3197045773
22071007606,30.015873,-90.118034,3948,2336,2165,Orleans,22071,1,730,-10031893.656170914,3505590.3328691474
22071007700,29.935223,-90.065308,2302,1721,1555,Orleans,22071,1,731,-10026024.224699348,3495226.07868042
22071007800,29.935143,-90.072624,1176,763,705,Orleans,22071,1,732,-10026838.638093991,3495215.8021317823
22071008200,29.932535,-90.076538,1464,965,894,Orleans,22071,1,733,-10027274.342580955,3494880.791171267
22071008300,29.929125,-90.078232,1102,813,763,Orleans,22071,1,734,-10027462.91779836,3494442.772447172
22071008400,29.93586,-90.081329,1057,700,613,Orleans,22071,1,735,-10027807.674261346,3495307.9059937787
22071008500,29.939381,-90.084572,1014,444,392,Orleans,22071,1,736,-10028168.683369989,3495760.2136717467
22071008600,29.944818,-90.089668,1087,355,308,Orleans,22071,1,737,-10028735.967495073,3496458.682166906
22071008800,29.924665,-90.079933,1782,1038,965,Orleans,22071,1,738,-10027652.2722522,3493869.9025729103
22071009000,29.928101,-90.084877,2029,1243,1166,Orleans,22071,1,739,-10028202.635814682,3494311.2413088493
22071009100,29.932388,-90.087456,1766,1097,1019,Orleans,22071,1,740,-10028489.72878144,3494861.908529602
22071009200,29.935877,-90.089615,1498,512,453,Orleans,22071,1,741,-10028730.06756206,3495310.08977541
22071009400,29.947172,-90.096367,1554,437,371,Orleans,22071,1,742,-10029481.696763897,3496761.102478328
22071009600,29.920259,-90.089813,1548,1102,1053,Orleans,22071,1,743,-10028752.108821237,3493303.993994229
22071009700,29.919262,-90.097389,1326,863,805,Orleans,22071,1,744,-10029595.465283489,3493175.9423503946
22071009900,29.924356,-90.095161,2673,2015,1878,Orleans,22071,1,745,-10029347.445458,3493830.2136602364
22071010000,29.931276,-90.0942,1525,829,757,Orleans,22071,1,746,-10029240.467427347,3494719.069313933
22071010100,29.930435,-90.099442,1948,1309,1219,Orleans,22071,1,747,-10029824.004198086,3494611.0417944975
22071010200,29.937531,-90.099388,2125,915,834,Orleans,22071,1,748,-10029817.992945584,3495522.56066654
22071010300,29.944748,-90.100754,3676,1200,1090,Orleans,22071,1,749,-10029970.055370007,3496449.6893190625
22071010600,29.918482,-90.111969,1553,976,906,Orleans,22071,1,750,-10031218.503459254,3493075.762419744
22071010700,29.923296,-90.105324,1883,1203,1131,Orleans,22071,1,751,-10030478.785442932,3493694.064928379
22071010800,29.923887,-90.111649,1418,907,840,Orleans,22071,1,752,-10031182.8812222,3493769.974089678
22071010900,29.930206,-90.107132,3142,1860,1737,Orleans,22071,1,753,-10030680.051082287,3494581.6266114316
22071011100,29.937031,-90.10701,1837,998,911,Orleans,22071,1,754,-10030666.47010441,3495458.3308831844
22071011200,29.943434,-90.106209,1573,909,856,Orleans,22071,1,755,-10030577.303192284,3496280.881892553
22071011400,29.919327,-90.120079,1926,1260,1173,Orleans,22071,1,756,-10032121.304529589,3493184.2907133745
22071011500,29.92342,-90.124382,1289,1004,933,Orleans,22071,1,757,-10032600.312298471,3493709.991686284
22071011600,29.924006,-90.11734,1491,1004,943,Orleans,22071,1,758,-10031816.400444303,3493785.2587299626
22071011700,29.931644,-90.117126,3082,2038,1908,Orleans,22071,1,759,-10031792.578073274,3494766.339669029
22071011900,29.940092,-90.113548,1755,1298,1215,Orleans,22071,1,760,-10031394.276935216,3495851.5506780297
22071012000,29.926012,-90.130524,1387,892,830,Orleans,22071,1,761,-10033284.036610922,3494042.916845006
22071012101,29.946196,-90.117996,3185,1413,1317,Orleans,22071,1,762,-10031889.426030265,3496635.714088883
22071012102,29.938997,-90.122215,4185,1694,1571,Orleans,22071,1,763,-10032359.08296192,3495710.884252076
22071012200,29.948359,-90.112312,2339,1463,1355,Orleans,22071,1,764,-10031256.686044596,3496913.600057052
